Value.CurrentRepetition,Value.Delay,Value.ElapsedTime,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
,,5150,,,2022-10-13 10:47:43 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,5150,,,2022-10-13 10:47:43 AM,FingerNoseData,,,RightControllerPosition,-0.12784750759601593,1.213903546333313,0.21830330789089203
,,5233,,,2022-10-13 10:47:43 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,5233,,,2022-10-13 10:47:43 AM,FingerNoseData,,,RightControllerPosition,-0.1496002972126007,1.2471063137054443,0.368125855922699
,,5317,,,2022-10-13 10:47:43 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,5317,,,2022-10-13 10:47:43 AM,FingerNoseData,,,RightControllerPosition,-0.15937058627605438,1.2540297508239746,0.46456167101860046
4,1100,5387,,,2022-10-13 10:47:43 AM,,,,FingerNoseData,,,
,,5400,,,2022-10-13 10:47:43 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,5400,,,2022-10-13 10:47:43 AM,FingerNoseData,,,RightControllerPosition,-0.15779832005500793,1.2564109563827515,0.509962260723114
,,5484,,,2022-10-13 10:47:43 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,5484,,,2022-10-13 10:47:43 AM,FingerNoseData,,,RightControllerPosition,-0.15276554226875305,1.2577168941497803,0.5133938789367676
,,5567,,,2022-10-13 10:47:43 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,5567,,,2022-10-13 10:47:43 AM,FingerNoseData,,,RightControllerPosition,-0.14422157406806946,1.248813509941101,0.48061853647232056
,,5651,,,2022-10-13 10:47:43 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,5651,,,2022-10-13 10:47:43 AM,FingerNoseData,,,RightControllerPosition,-0.13606329262256622,1.2154051065444946,0.3685969114303589
,,5734,,,2022-10-13 10:47:43 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,5734,,,2022-10-13 10:47:43 AM,FingerNoseData,,,RightControllerPosition,-0.1212000846862793,1.168117880821228,0.2550453841686249
,,5818,,,2022-10-13 10:47:43 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,5818,,,2022-10-13 10:47:43 AM,FingerNoseData,,,RightControllerPosition,-0.10488659888505936,1.1316187381744385,0.17968225479125977
,,5902,,,2022-10-13 10:47:43 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,5902,,,2022-10-13 10:47:43 AM,FingerNoseData,,,RightControllerPosition,-0.0947786197066307,1.125610113143921,0.13514584302902222
,,5972,,,2022-10-13 10:47:44 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,5972,,,2022-10-13 10:47:44 AM,FingerNoseData,,,RightControllerPosition,-0.08778683841228485,1.1376434564590454,0.12021083384752274
,,6055,,,2022-10-13 10:47:44 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,6055,,,2022-10-13 10:47:44 AM,FingerNoseData,,,RightControllerPosition,-0.088045634329319,1.152299165725708,0.13012830913066864
,,6139,,,2022-10-13 10:47:44 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,6139,,,2022-10-13 10:47:44 AM,FingerNoseData,,,RightControllerPosition,-0.09762481600046158,1.1822293996810913,0.20639069378376007
,,6222,,,2022-10-13 10:47:44 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,6222,,,2022-10-13 10:47:44 AM,FingerNoseData,,,RightControllerPosition,-0.10194940119981766,1.2229639291763306,0.3645362854003906
,,6306,,,2022-10-13 10:47:44 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,6306,,,2022-10-13 10:47:44 AM,FingerNoseData,,,RightControllerPosition,-0.10325480252504349,1.2532806396484375,0.46468645334243774
5,1002,6389,,,2022-10-13 10:47:44 AM,,,,FingerNoseData,,,
,,6390,,,2022-10-13 10:47:44 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,6390,,,2022-10-13 10:47:44 AM,FingerNoseData,,,RightControllerPosition,-0.1149483174085617,1.274159550666809,0.5129005908966064
,,6473,,,2022-10-13 10:47:44 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,6473,,,2022-10-13 10:47:44 AM,FingerNoseData,,,RightControllerPosition,-0.11387360841035843,1.274513602256775,0.5114449262619019
,,6557,,,2022-10-13 10:47:44 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,6557,,,2022-10-13 10:47:44 AM,FingerNoseData,,,RightControllerPosition,-0.10477496683597565,1.2619612216949463,0.46757790446281433
,,6640,,,2022-10-13 10:47:44 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,6640,,,2022-10-13 10:47:44 AM,FingerNoseData,,,RightControllerPosition,-0.08213236927986145,1.2313227653503418,0.3770149350166321
,,6724,,,2022-10-13 10:47:44 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,6724,,,2022-10-13 10:47:44 AM,FingerNoseData,,,RightControllerPosition,-0.06881989538669586,1.1785330772399902,0.2614021599292755
,,6807,,,2022-10-13 10:47:44 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,6807,,,2022-10-13 10:47:44 AM,FingerNoseData,,,RightControllerPosition,-0.0679643526673317,1.1377235651016235,0.18513338267803192
,,6891,,,2022-10-13 10:47:44 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,6891,,,2022-10-13 10:47:44 AM,FingerNoseData,,,RightControllerPosition,-0.06731551140546799,1.126071572303772,0.13506239652633667
,,6974,,,2022-10-13 10:47:45 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,6974,,,2022-10-13 10:47:45 AM,FingerNoseData,,,RightControllerPosition,-0.060102637857198715,1.14256751537323,0.12137139588594437
,,7058,,,2022-10-13 10:47:45 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,7058,,,2022-10-13 10:47:45 AM,FingerNoseData,,,RightControllerPosition,-0.05117029324173927,1.1808687448501587,0.18200328946113586
,,7141,,,2022-10-13 10:47:45 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,7141,,,2022-10-13 10:47:45 AM,FingerNoseData,,,RightControllerPosition,-0.03185940161347389,1.2493869066238403,0.32722046971321106
,,7225,,,2022-10-13 10:47:45 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,7225,,,2022-10-13 10:47:45 AM,FingerNoseData,,,RightControllerPosition,-0.003311516484245658,1.3035991191864014,0.436542272567749
,,7308,,,2022-10-13 10:47:45 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,7308,,,2022-10-13 10:47:45 AM,FingerNoseData,,,RightControllerPosition,0.02175033465027809,1.3458168506622314,0.5052651166915894
6,947,7336,,,2022-10-13 10:47:45 AM,,,,FingerNoseData,,,
,,7392,,,2022-10-13 10:47:45 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,7392,,,2022-10-13 10:47:45 AM,FingerNoseData,,,RightControllerPosition,0.028920793905854225,1.3594205379486084,0.5166093111038208
,,7476,,,2022-10-13 10:47:45 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,7476,,,2022-10-13 10:47:45 AM,FingerNoseData,,,RightControllerPosition,0.013178837485611439,1.3412081003189087,0.4772389531135559
,,7559,,,2022-10-13 10:47:45 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,7559,,,2022-10-13 10:47:45 AM,FingerNoseData,,,RightControllerPosition,-0.026210738345980644,1.2761523723602295,0.37456655502319336
,,7643,,,2022-10-13 10:47:45 AM,FingerNoseData,,,LeftControllerPosition,1.1694614887237549,1.0598139762878418,-1.3085963726043701
,,7643,,,2022-10-13 10:47:45 AM,FingerNoseData,,,RightControllerPosition,-0.050483837723731995,1.1940820217132568,0.2598758935928345
